,full_name,selling_price,new-price,year,seller_type,km_driven,owner_type,fuel_type,transmission_type,mileage,engine,seats
2928,Volkswagen Jetta 2.0 TDI Comfortline,4.9,0.0,2011,1,70000.0,0,1,1,15.0,1896.0,5
2929,Honda City SV MT,7.45,12.9,2016,0,5730.0,0,4,1,17.4,1497.0,5
2930,Maruti Swift Dzire ZDI,4.5,0.0,2012,0,14000.0,0,1,1,28.4,1248.0,5
2931,Maruti Eeco 7 Seater Standard BSIV,3.8,4.67,2019,1,50000.0,0,4,1,15.37,1196.0,5
2932,Maruti Swift Dzire VDI,6.75,0.0,2018,1,50000.0,0,1,1,28.4,1248.0,5
2933,Honda City i VTEC CVT SV,7.01,12.9,2016,0,89682.0,0,4,0,18.0,1497.0,5
2934,Tata Bolt Revotron XT,3.55,0.0,2015,0,68000.0,0,4,1,17.57,1193.0,5
2935,Fiat Grande Punto EVO 90HP 1.3 Sport,4.0,0.0,2014,1,65000.0,0,1,1,20.5,1248.0,5
2936,Mercedes-Benz E-Class E 200 CGI,9.5,74.73,2011,1,100000.0,0,4,1,12.3,1796.0,5
2937,Chevrolet Sail LS ABS,3.6,0.0,2014,1,50000.0,0,1,1,22.1,1248.0,5
2938,Skoda Superb Elegance 2.0 TDI CR AT,10.5,0.0,2012,1,160000.0,0,1,0,17.2,1968.0,5
2939,Maruti Alto 800 VXI,2.9,0.0,2017,0,27000.0,0,4,1,24.7,796.0,5
2940,Honda City i VTEC VX Option,6.51,12.9,2015,0,67584.0,0,4,1,17.4,1497.0,5
2941,Hyundai Verna 1.6 SX VTVT (O),6.91,10.55,2014,0,56200.0,0,4,1,17.1,1591.0,5
2942,Volkswagen Vento Petrol Highline,3.47,10.61,2012,1,19519.0,0,4,1,15.04,1598.0,5
2943,Hyundai Verna VTVT 1.6 SX,9.99,10.56,2019,1,10000.0,0,4,1,17.0,1591.0,5
2946,Maruti Wagon R VXI,3.25,0.0,2014,0,27066.0,0,4,1,21.79,998.0,5
2947,Maruti Alto K10 VXI,3.75,0.0,2018,1,20000.0,0,4,1,23.95,998.0,5
2948,Audi A6 2.0 TDI Premium Plus,16.5,0.0,2012,0,64000.0,0,1,0,17.68,1968.0,5
2949,Volkswagen Polo GT TSI,5.75,0.0,2015,0,37000.0,0,4,0,17.21,1197.0,5
2950,Volkswagen Vento 1.5 TDI Highline Plus,9.5,0.0,2017,0,20000.0,0,1,1,20.64,1498.0,5
2952,Hyundai i10 Sportz,2.88,0.0,2012,0,30448.0,0,4,1,20.36,1197.0,5
2953,Volkswagen Polo GT TSI,6.18,6.96,2014,0,27363.0,0,4,0,17.21,1197.0,5
2954,Maruti Ertiga VXI CNG,7.85,10.23,2017,0,54688.0,0,0,1,17.5,1373.0,5
2957,Hyundai i20 Active 1.2 S,5.75,0.0,2015,0,35000.0,0,4,1,17.19,1197.0,5
2958,Volkswagen Polo 1.5 TDI Comfortline,5.75,0.0,2016,0,54162.0,0,1,1,20.14,1498.0,5
2959,Maruti Swift VDI,3.5,0.0,2013,1,100000.0,0,1,1,22.9,1248.0,5
2960,Maruti Alto 800 LXI,2.9,3.6,2015,0,90145.0,0,4,1,22.74,796.0,5
2961,Maruti Alto K10 2010-2014 VXI,1.8,0.0,2011,1,70000.0,0,4,1,20.92,998.0,5
2962,Maruti Swift VDI,3.25,0.0,2011,1,225000.0,0,1,1,22.9,1248.0,5
2963,Toyota Camry Hybrid,11.9,0.0,2014,0,60000.0,0,4,0,19.16,2494.0,5
2964,Hyundai Xcent 1.2 Kappa SX Option,5.11,0.0,2014,0,17000.0,0,4,1,19.1,1197.0,5
2965,Renault KWID Climber 1.0 MT,4.11,4.0,2018,0,15300.0,0,4,1,23.01,999.0,5
2966,Toyota Corolla Altis G AT,9.0,0.0,2014,0,68000.0,0,4,0,14.28,1798.0,5
2967,Tata Indigo LX (TDI) BS III,1.5,0.0,2008,1,176126.0,0,1,1,19.09,1396.0,5
2968,BMW 5 Series 520d Prestige,17.5,76.04,2013,0,35000.0,0,1,0,18.12,1995.0,5
2969,Maruti SX4 S Cross DDiS 200 Zeta,8.25,0.0,2016,0,58476.0,0,1,1,23.65,1248.0,5
2970,Hyundai Elantra CRDi SX AT,13.51,22.44,2016,0,29000.0,0,1,0,19.5,1582.0,5
2971,Maruti Ciaz VDi,5.75,0.0,2015,0,78000.0,0,1,1,26.21,1248.0,5
2972,Ford Fiesta 1.4 ZXi TDCi Limited Edition,1.5,0.0,2007,1,110000.0,0,1,1,17.8,1399.0,5
2973,Honda City i DTEC V,5.79,14.88,2014,0,63351.0,0,1,1,26.0,1498.0,5
2974,Datsun GO Plus T BSIV,3.5,4.86,2016,1,50000.0,0,4,1,19.44,1198.0,5
2975,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,8.0,0.0,2015,1,90000.0,0,1,1,13.58,2499.0,5
2976,Mahindra Xylo E4,1.65,0.0,2010,1,120000.0,0,1,1,14.0,2498.0,5
2977,Honda Jazz 1.2 V AT i VTEC,6.15,8.94,2015,0,41000.0,0,4,0,19.0,1199.0,5
2978,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,5.21,7.05,2017,0,29000.0,0,4,1,18.9,1197.0,5
2979,Hyundai Verna 1.6 SX CRDi (O),5.35,12.85,2012,0,67000.0,0,1,1,22.32,1582.0,5
2980,Audi Q3 2.0 TDI,11.5,0.0,2014,0,107000.0,0,1,0,15.73,1968.0,5
2982,Fiat Linea 1.4 Emotion,2.75,0.0,2011,0,71254.0,0,4,1,16.0,1368.0,5
2983,Renault KWID AMT,4.0,4.0,2017,0,11000.0,0,4,0,24.04,999.0,5
2984,Mahindra KUV 100 mFALCON G80 K6 Plus,4.75,6.8,2017,0,42000.0,0,4,1,18.15,1198.0,5
2985,Hyundai i20 Magna Optional 1.2,4.25,8.38,2014,0,46500.0,0,4,1,18.5,1197.0,5
2986,Honda BRV i-VTEC S MT,7.25,0.0,2016,0,50345.0,0,4,1,15.4,1497.0,5
2987,Maruti Wagon R LX BS IV,3.25,0.0,2013,0,40200.0,0,4,1,18.9,998.0,5
2988,Ford Ecosport 2015-2021 1.5 Diesel Titanium,7.75,10.24,2017,0,94500.0,0,1,1,21.7,1498.0,5
2989,Hyundai i20 Magna,3.55,7.91,2013,1,26000.0,0,4,1,18.5,1197.0,5
2991,Hyundai Grand i10 Sportz,5.5,7.05,2017,1,21000.0,0,4,1,18.9,1197.0,5
2992,Honda Amaze VX i-DTEC,6.0,9.08,2015,0,44000.0,0,1,1,25.8,1498.0,5
2993,Hyundai i20 Asta 1.4 CRDi,6.3,0.0,2015,0,85000.0,0,1,1,21.27,1396.0,5
2994,Maruti Wagon R VXI 1.2,3.39,0.0,2016,0,64000.0,0,4,1,20.52,1197.0,5
2995,Honda City i VTEC CVT VX,8.45,12.9,2017,0,54000.0,0,4,0,18.0,1497.0,5
2996,Tata Nano Twist XT,1.35,0.0,2014,1,35000.0,0,4,1,25.4,624.0,5
2997,Toyota Innova 2.5 V Diesel 8-seater,8.95,0.0,2013,0,121000.0,0,1,1,12.8,2494.0,5
2998,Maruti Eeco CNG 5 Seater AC BSIV,4.75,0.0,2019,0,46000.0,0,0,1,21.94,1196.0,5
2999,Maruti Zen Estilo VXI BSIV,1.73,0.0,2010,1,20000.0,0,4,1,19.0,998.0,5
3000,Maruti Alto LXi,1.85,0.0,2011,0,72000.0,0,4,1,19.7,796.0,5
3002,Mahindra Scorpio S10 AT 2WD,11.35,0.0,2017,0,35000.0,0,1,0,15.4,2179.0,5
3003,Volkswagen Vento Diesel Highline,4.75,0.0,2013,0,50000.0,0,1,1,20.54,1598.0,5
3004,Honda WR-V i-VTEC S,6.4,10.05,2017,0,44500.0,0,4,1,17.5,1199.0,5
3005,Maruti Eeco 5 STR With AC Plus HTR CNG,3.95,0.0,2017,0,73630.0,0,0,1,15.1,1196.0,5
3006,BMW X1 sDrive20d xLine,9.45,49.91,2013,0,180000.0,0,1,0,19.62,1998.0,5
3007,Maruti Swift Dzire VDI,6.25,0.0,2013,1,47500.0,0,1,1,23.4,1248.0,5
3008,Volkswagen Jetta 1.6 Trendline,3.11,0.0,2010,0,88720.0,0,4,1,14.0,1595.0,5
3009,Mahindra Xylo D4,3.25,0.0,2016,1,133000.0,0,1,1,14.95,2489.0,5
3011,Honda City i DTEC VX,6.25,0.0,2014,0,66852.0,0,1,1,25.1,1498.0,5
3012,Honda City i VTEC CVT VX,8.45,13.02,2016,0,47592.0,0,4,0,18.0,1497.0,5
3013,Jeep Compass Black Pack Edition,15.12,0.0,2017,0,17485.0,0,4,0,16.0,1368.0,5
3014,Hyundai Creta 1.6 VTVT AT SX Plus,10.95,11.58,2017,0,49000.0,0,4,0,13.0,1591.0,5
3015,Hyundai i20 1.2 Magna,3.5,7.91,2012,1,36000.0,0,4,1,18.5,1197.0,5
3016,Toyota Innova Crysta 2016-2020 2.8 GX AT 8S BSIV,18.45,20.73,2018,0,27000.0,0,1,0,11.36,2755.0,5
3017,Hyundai Elantra 2.0 SX Option AT,13.75,21.07,2018,0,34000.0,0,4,0,14.62,1999.0,5
3018,Toyota Innova Crysta 2016-2020 2.4 VX MT 8S BSIV,16.65,19.99,2016,0,125000.0,0,1,1,13.68,2393.0,5
3019,Chevrolet Sail 1.3 LS,3.5,0.0,2014,1,135000.0,0,1,1,22.1,1248.0,5
3020,Toyota Innova Crysta 2016-2020 2.4 GX MT 8S BSIV,16.0,19.66,2018,1,20000.0,0,1,1,13.68,2393.0,5
3021,Maruti Celerio ZXI Optional AMT BSIV,4.75,0.0,2017,0,22000.0,0,4,0,23.1,998.0,5
3022,Maruti Swift VXI BSIV,4.85,6.4,2015,0,38000.0,0,4,1,22.0,1197.0,5
3023,Hyundai Grand i10 Asta Option,4.75,7.06,2015,0,25000.0,0,4,1,18.9,1197.0,5
3024,Maruti Swift RS VDI,4.1,0.0,2013,1,195000.0,0,1,1,22.9,1248.0,5
3025,Maruti Baleno Alpha,7.89,7.05,2017,0,22000.0,0,4,1,21.01,1197.0,5
3026,Maruti Ignis 1.2 AMT Zeta BSIV,5.75,0.0,2017,0,33000.0,0,4,0,20.89,1197.0,5
3027,Maruti Ciaz Delta BSIV,8.3,9.95,2019,0,5000.0,0,4,1,21.56,1462.0,5
3028,Maruti Swift Dzire AMT VDI,8.7,0.0,2018,0,25000.0,0,1,0,28.4,1248.0,5
3030,Mahindra Scorpio 1.99 S4 9S,9.75,14.79,2017,0,35373.0,0,1,1,15.4,1997.0,5
3031,Hyundai Grand i10 Asta,4.5,7.06,2014,0,56229.0,0,4,1,18.9,1197.0,5
3032,Mercedes-Benz C-Class C 250 CDI Avantgarde,28.5,0.0,2017,0,40000.0,0,1,0,19.71,2143.0,5
3033,Toyota Etios Liva GD,3.5,0.0,2011,1,120000.0,0,1,1,23.59,1364.0,5
3034,Hyundai Grand i10 CRDi Era,4.0,0.0,2014,0,71000.0,0,1,1,24.0,1120.0,5
3035,Maruti Wagon R LXI CNG,2.95,6.21,2012,0,63000.0,0,0,1,26.2,998.0,5
3036,Mahindra Bolero 2011-2019 ZLX,5.6,8.99,2016,1,120000.0,0,1,1,15.96,2523.0,5
3037,Tata Tiago 1.2 Revotron XZ,4.0,5.67,2016,1,90000.0,0,4,1,23.84,1199.0,5
3038,Maruti Swift VDI,4.5,0.0,2012,0,100000.0,0,1,1,28.4,1248.0,5
3039,Maruti Eeco CNG 5 Seater AC BSIV,3.49,5.84,2014,0,46311.0,0,0,1,21.94,1196.0,5
3040,BMW 5 Series 520d,21.11,76.04,2015,0,55121.0,0,1,0,18.48,1995.0,5
3042,Maruti Wagon R VXI BS IV,3.2,5.4,2013,1,40000.0,0,4,1,18.9,998.0,5
3044,Renault KWID 1.0 RXL,3.15,4.0,2017,0,18000.0,0,4,1,23.01,999.0,5
3045,Hyundai Santro Xing GLS,1.75,0.0,2010,1,60000.0,0,4,1,17.92,1086.0,5
3046,Maruti Swift Dzire AMT VDI,9.0,0.0,2019,0,22000.0,0,1,0,28.4,1248.0,5
3047,Maruti Wagon R VXI 1.2 BSIV,3.7,5.51,2014,0,27000.0,0,4,1,21.5,1197.0,5
3048,Toyota Innova 2.5 V Diesel 8-seater,7.21,0.0,2011,0,118000.0,0,1,1,12.8,2494.0,5
3049,Maruti Ertiga VXI,5.99,0.0,2014,0,51000.0,0,4,1,16.02,1373.0,5
3050,BMW 3 Series GT 320d Sport Line,22.5,0.0,2016,0,43000.0,0,1,0,19.59,1995.0,5
3051,Ford Figo Petrol ZXI,2.51,6.57,2011,0,44000.0,0,4,1,15.6,1196.0,5
3052,Ford Figo Petrol EXI,2.0,6.81,2010,1,90000.0,0,4,1,15.6,1196.0,5
3053,Honda City 1.5 V MT,4.25,12.9,2013,0,61000.0,0,4,1,17.0,1497.0,5
3055,Maruti A Star Vxi,2.4,0.0,2012,0,31652.0,0,4,1,19.0,998.0,5
3056,Hyundai Grand i10 CRDi Asta,5.21,0.0,2014,0,47985.0,0,1,1,24.0,1120.0,5
3057,Mercedes-Benz CLA 200 D Sport Edition,28.0,0.0,2018,0,45500.0,0,1,0,17.9,2143.0,5
3058,Hyundai i20 Asta 1.4 CRDi,3.8,9.67,2013,1,167200.0,0,1,1,21.27,1396.0,5
3059,Hyundai EON Era Plus,2.85,0.0,2014,0,19000.0,0,4,1,21.1,814.0,5
3060,Tata Tiago 1.2 Revotron XTA,5.5,0.0,2018,0,9000.0,0,4,0,23.84,1199.0,5
3061,Toyota Innova 2.5 Z Diesel 7 Seater,11.95,0.0,2014,0,34000.0,0,1,1,12.99,2494.0,5
3063,Maruti Swift VDI Optional,6.75,0.0,2017,0,58832.0,0,1,1,25.2,1248.0,5
3064,Maruti Ertiga VXI,5.75,8.93,2014,1,34200.0,0,4,1,16.02,1373.0,5
3065,Maruti Swift Dzire VXi,2.75,6.92,2010,1,90000.0,0,4,1,17.5,1298.0,5
3066,Maruti Wagon R VXI,3.2,5.51,2013,0,43779.0,0,4,1,20.51,998.0,5
3067,Skoda Superb Elegance 2.0 TDI CR AT,12.5,0.0,2015,0,59000.0,0,1,0,17.2,1968.0,5
3068,Toyota Innova 2.5 G (Diesel) 8 Seater,8.3,0.0,2012,0,75000.0,0,1,1,12.99,2494.0,5
3069,Maruti Wagon R VXI AMT,4.0,5.4,2016,0,72829.0,0,4,0,21.79,998.0,5
3070,Maruti Alto LXi,1.75,0.0,2010,0,67789.0,0,4,1,19.7,796.0,5
3071,Hyundai i20 Sportz 1.2,5.75,0.0,2016,0,23000.0,0,4,1,18.6,1197.0,5
3072,Volkswagen Passat 2.0 TDI AT Comfortline,7.75,0.0,2012,0,75000.0,0,1,0,17.42,1968.0,5
3073,Maruti Alto K10 VXI,3.65,0.0,2017,0,15798.0,0,4,1,23.95,998.0,5
3074,Maruti S-Presso VXI,4.32,0.0,2019,1,3000.0,0,4,1,21.7,998.0,5
3075,Honda City 1.5 V MT,3.45,12.9,2011,0,59000.0,0,4,1,17.0,1497.0,5
3076,Renault KWID RXT,2.7,3.56,2016,1,25000.0,0,4,1,25.17,799.0,5
3077,Hyundai Santro Sportz AMT BSIV,5.75,5.47,2019,0,19000.0,0,4,0,20.3,1086.0,5
3079,Honda Jazz 1.2 V AT i VTEC,7.75,0.0,2018,0,14000.0,0,4,0,19.0,1199.0,5
3080,Hyundai i20 1.2 Spotz,6.99,7.9,2018,0,31868.0,0,4,1,18.6,1197.0,5
3081,Honda CR-V 2.0 AT,13.7,33.44,2015,0,44089.0,0,4,0,13.1,1997.0,5
3082,BMW 3 Series 320d,18.0,51.42,2013,0,22000.0,0,1,0,13.2,1995.0,5
3083,Maruti Baleno Alpha,6.75,6.88,2017,0,41526.0,0,4,1,21.01,1197.0,5
3084,Mercedes-Benz E-Class E 200 CGI,11.25,74.17,2013,0,63513.0,0,4,1,12.3,1796.0,5
3085,Maruti Eeco 5 Seater AC,2.99,4.81,2011,0,34304.0,0,4,1,16.11,1196.0,5
3088,Renault Duster 110PS Diesel RxL Explore,5.5,0.0,2014,0,61125.0,0,1,1,19.64,1461.0,5
3089,Tata Safari Storme EX,8.45,0.0,2016,0,53000.0,0,1,1,14.1,2179.0,5
3090,Tata Indica DLS,1.3,0.0,2011,0,70000.0,0,1,1,17.2,1396.0,5
3091,Maruti Ciaz 1.3 Alpha,8.1,0.0,2017,0,40000.0,0,1,1,28.09,1248.0,5
3092,Mercedes-Benz E-Class E250 CDI Avantgrade,19.85,79.05,2015,0,75000.0,0,1,0,13.0,2143.0,5
3093,Ford Figo 1.2P Titanium MT,4.16,6.69,2018,1,40000.0,0,4,1,18.16,1196.0,5
3094,Skoda Rapid 1.6 MPI Ambition Plus,5.25,8.98,2014,0,54000.0,0,4,1,15.0,1598.0,5
3095,Volkswagen Polo 1.2 MPI Comfortline,2.65,7.23,2010,0,45000.0,0,4,1,16.47,1198.0,5
3096,Hyundai EON Era Plus,2.85,0.0,2016,1,30000.0,0,4,1,21.1,814.0,5
3097,Chevrolet Trailblazer LTZ 4X2 AT,19.5,0.0,2017,0,27000.0,0,1,0,11.45,2776.0,5
3099,Honda City i-VTEC VX,11.0,12.9,2017,1,15000.0,0,4,1,17.4,1497.0,5
3100,Hyundai i20 Sportz 1.4 CRDi,4.65,9.67,2014,0,94343.0,0,1,1,21.9,1396.0,5
3101,Maruti Ertiga VXI CNG,6.75,10.22,2015,0,57748.0,0,0,1,17.5,1373.0,5
3102,Chevrolet Beat LT,2.45,0.0,2014,0,69000.0,0,4,1,18.6,1199.0,5
3103,Volkswagen Vento 1.5 TDI Highline,6.0,0.0,2015,1,80000.0,0,1,1,20.34,1498.0,5
3104,Chevrolet Tavera LS B3 10 Seats BSIII,3.5,0.0,2010,0,98000.0,0,1,1,14.8,2499.0,5
3105,Toyota Corolla Altis GL,4.25,0.0,2011,0,43000.0,0,4,1,14.53,1798.0,5
3106,Maruti Ciaz 1.3 Zeta,8.31,0.0,2017,0,67000.0,0,1,1,28.09,1248.0,5
3107,Honda CR-V 2.0 2WD,8.0,33.44,2010,1,100000.0,0,4,1,14.0,1997.0,5
3109,Skoda Rapid 1.6 MPI AT Elegance,5.75,8.99,2015,0,40418.0,0,4,0,14.3,1598.0,5
3110,Nissan Micra XL,3.25,0.0,2014,0,28406.0,0,4,1,18.44,1198.0,5
3111,Maruti Wagon R AMT VXI Option,4.5,5.4,2017,0,51000.0,0,4,0,20.51,998.0,5
3112,Toyota Innova Crysta 2016-2020 2.4 VX MT BSIV,21.0,0.0,2019,0,9154.0,0,1,1,13.68,2393.0,5
3113,Maruti Ertiga VXI,4.8,0.0,2012,0,90000.0,0,4,1,16.02,1373.0,5
3114,Audi A4 35 TDI Premium,16.85,0.0,2016,0,70000.0,0,1,0,17.11,1968.0,5
3115,Maruti S-Presso VXI,4.3,4.12,2019,1,8500.0,0,4,1,21.7,998.0,5
3116,Maruti Swift Dzire Tour 2012-2018 LDI,5.4,0.0,2018,1,110000.0,0,1,1,23.4,1248.0,5
3117,Hyundai i20 Magna Plus BSIV,6.2,8.38,2019,1,13000.0,0,4,1,18.6,1197.0,5
3118,Hyundai Elantra SX AT,8.29,21.07,2015,0,49910.0,0,4,0,14.5,1797.0,5
3119,Ford Ecosport 1.5 DV5 MT Titanium Optional,6.0,0.0,2015,0,70553.0,0,1,1,22.7,1498.0,5
3120,Maruti Alto K10 VXI,3.45,0.0,2017,0,5914.0,0,4,1,23.95,998.0,5
3121,Honda Amaze S i-Dtech,4.21,9.08,2013,0,80000.0,0,1,1,25.8,1498.0,5
3122,Hyundai i10 Magna,5.0,0.0,2011,1,15000.0,0,4,1,20.36,1197.0,5
3123,Honda City 1.5 S MT,3.0,13.02,2009,0,75000.0,0,4,1,17.0,1497.0,5
3124,Skoda Laura 1.9 TDI AT Ambiente,3.65,0.0,2010,0,87000.0,0,1,0,17.0,1896.0,5
3125,Datsun GO Plus T,5.5,5.57,2018,1,3300.0,0,4,1,19.02,1198.0,5
3126,Kia Seltos GTX Plus DCT,18.5,0.0,2019,0,10097.0,0,4,0,16.8,1353.0,5
3127,Hyundai Xcent 1.2 Kappa S Option,5.11,0.0,2014,0,15000.0,0,4,1,19.1,1197.0,5
3129,Hyundai Verna VTVT 1.6 AT SX Option,10.75,10.56,2017,0,12000.0,0,4,0,17.0,1591.0,5
3130,Skoda Fabia 1.4 TDI Elegance,2.65,0.0,2008,0,66000.0,0,1,1,19.4,1422.0,5
3131,Hyundai i20 Magna Plus Diesel,3.29,9.68,2011,0,71000.0,0,1,1,22.54,1396.0,5
3132,Maruti Wagon R LXI CNG,2.25,0.0,2011,1,50000.0,0,0,1,26.2,998.0,5
3133,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,9.91,0.0,2014,0,140165.0,0,1,1,12.8,2494.0,5
3134,Maruti Swift Dzire VDI,4.55,0.0,2012,0,61000.0,0,1,1,23.4,1248.0,5
3135,Maruti Ciaz VDi Plus SHVS,6.8,0.0,2016,1,70000.0,0,1,1,28.09,1248.0,5
3136,Skoda Laura 1.9 TDI AT Ambiente,4.45,0.0,2012,0,85000.0,0,1,0,17.0,1896.0,5
3137,Volkswagen Polo 1.5 TDI Comfortline,5.1,0.0,2016,0,63000.0,0,1,1,20.14,1498.0,5
3138,Maruti Ritz VXi,3.11,0.0,2013,0,86385.0,0,4,1,18.5,1197.0,5
3139,Maruti Swift VXI,5.21,6.4,2016,0,24000.0,0,4,1,22.0,1197.0,5
3140,Hyundai i20 Sportz 1.2,5.25,7.9,2015,0,48488.0,0,4,1,18.6,1197.0,5
3141,BMW 5 Series 520d Luxury Line,33.5,76.04,2017,0,22000.0,0,1,0,22.48,1995.0,5
3142,Maruti Baleno Alpha 1.3,8.5,0.0,2018,0,33635.0,0,1,1,27.39,1248.0,5
3144,Volkswagen Ameo 1.5 TDI Highline,7.25,0.0,2016,0,44000.0,0,1,1,21.66,1498.0,5
3145,Ford Freestyle Ambiente Diesel,6.5,0.0,2018,1,40000.0,0,1,1,24.4,1498.0,5
3146,Hyundai Verna 1.6 SX VTVT AT,5.0,0.0,2013,0,83000.0,0,4,0,15.74,1591.0,5
3147,Maruti Ritz VDi,2.38,0.0,2009,0,75253.0,0,1,1,23.2,1248.0,5
3148,Hyundai i20 Asta Option 1.2,5.91,0.0,2015,0,17999.0,0,4,1,18.6,1197.0,5
3149,Hyundai i20 Petrol Asta,7.0,7.91,2019,1,12000.0,0,4,1,18.6,1197.0,5
3150,Maruti Wagon R LXI CNG,3.75,6.1,2016,0,30000.0,0,0,1,26.2,998.0,5
3151,Maruti Swift Dzire AMT ZXI,7.95,6.92,2018,0,22000.0,0,4,0,21.21,1197.0,5
3152,Hyundai Xcent 1.1 CRDi S,4.1,0.0,2017,1,87000.0,0,1,1,24.4,1120.0,5
3153,Hyundai i20 Asta 1.2,5.5,8.38,2015,0,50000.0,0,4,1,18.5,1197.0,5
3154,Hyundai i20 Sportz Option 1.4 CRDi,6.85,9.68,2016,0,43000.0,0,1,1,22.54,1396.0,5
3155,Hyundai Grand i10 AT Asta,4.95,7.06,2015,0,75000.0,0,4,0,18.9,1197.0,5
3156,Skoda Superb Elegance 1.8 TSI MT,7.95,36.7,2015,0,59000.0,0,4,1,13.1,1798.0,5
3157,Volkswagen Polo GT TSI,6.65,6.96,2016,0,58000.0,0,4,0,17.21,1197.0,5
3158,Mahindra TUV 300 T8,7.5,0.0,2017,1,30000.0,0,1,1,18.49,1493.0,5
3159,Maruti Ertiga SHVS VDI,8.75,0.0,2017,0,19000.0,0,1,1,24.52,1248.0,5
3160,Hyundai Grand i10 Sportz,5.0,7.05,2015,1,51765.0,0,4,1,18.9,1197.0,5
3161,Honda City 1.5 S MT,3.8,12.9,2011,1,100000.0,0,4,1,17.0,1497.0,5
3162,Honda City 2017-2020 VTEC,7.0,12.9,2016,0,56210.0,0,4,1,16.9,1497.0,5
3163,Hyundai i10 Magna,1.8,0.0,2009,1,80000.0,0,4,1,20.36,1197.0,5
3164,Hyundai Creta 1.4 E Plus,10.5,12.33,2018,1,8400.0,0,1,1,22.1,1396.0,5
3165,Hyundai Grand i10 AT Asta,5.25,7.06,2015,0,55000.0,0,4,0,18.9,1197.0,5
3166,Honda WR-V i-DTEC VX,7.5,11.7,2017,0,23039.0,0,1,1,25.5,1498.0,5
3167,Tata Safari 2005-2017 EX 4x2,4.9,0.0,2009,1,120000.0,0,4,1,12.0,2092.0,5
3168,Mahindra XUV500 W8 AWD,7.5,16.41,2013,1,95000.0,0,1,1,15.1,2179.0,5
3169,Hyundai Verna SX Diesel,3.75,0.0,2009,0,66000.0,0,1,1,25.0,1493.0,5
3170,Mercedes-Benz CLA 200 CGI Sport,27.5,0.0,2018,0,12000.0,0,4,0,15.04,1991.0,5
3172,Honda City 1.5 S MT,2.75,12.9,2010,0,161445.0,0,4,1,17.0,1497.0,5
3173,Maruti Eeco CNG 5 Seater AC BSIV,4.9,5.84,2016,1,5000.0,0,0,1,21.94,1196.0,5
3174,Hyundai Getz 1.1 GVS Option,1.45,0.0,2008,0,85000.0,0,4,1,12.3,1086.0,5
3175,Hyundai i10 Sportz 1.2 AT,2.85,7.06,2011,0,102000.0,0,4,0,16.95,1197.0,5
3176,Skoda Octavia 1.8 TSI AT L K,23.75,0.0,2019,0,4000.0,0,4,0,15.1,1798.0,5
3177,Honda BRV i-VTEC V CVT,9.4,0.0,2017,0,34000.0,0,4,0,15.4,1497.0,5
3178,Honda WR-V i-DTEC VX,7.75,11.7,2017,1,110000.0,0,1,1,25.5,1498.0,5
3180,Honda Amaze E i-Vtech,3.65,0.0,2013,0,41000.0,0,4,1,18.0,1198.0,5
3181,Audi Q3 2.0 TDI Quattro Premium Plus,15.0,0.0,2012,1,80000.0,0,1,0,15.73,1968.0,5
3182,Honda Brio 1.2 VX MT,5.5,0.0,2017,0,25000.0,0,4,1,18.5,1198.0,5
3183,Maruti Eeco CNG HTR 5-STR,4.0,6.01,2015,1,16000.0,0,0,1,21.94,1196.0,5
3184,Maruti Swift VVT VXI,5.82,6.4,2018,0,8260.0,0,4,1,22.0,1197.0,5
3185,Maruti Swift Dzire Zdi BSIV,3.95,0.0,2011,0,64000.0,0,1,1,19.3,1248.0,5
3186,Maruti Vitara Brezza LDi,7.9,0.0,2017,0,39100.0,0,1,1,24.3,1248.0,5
3187,Mahindra Scorpio S3 9 Seater BSIV,9.5,14.76,2018,1,27000.0,0,1,1,15.4,2523.0,5
3188,Mahindra Thar DI 4X2,5.51,14.63,2015,0,74000.0,0,1,1,18.06,2523.0,5
3189,Volkswagen Polo GT TSI,6.5,7.23,2014,0,13000.0,0,4,0,17.21,1197.0,5
3190,Hyundai EON Era Plus,2.99,0.0,2015,0,74000.0,0,4,1,21.1,814.0,5
3191,Maruti Wagon R VXI Plus Optional,4.8,5.4,2018,1,15000.0,0,4,1,20.51,998.0,5
3192,Skoda Octavia Style Plus 1.8 TSI AT,11.7,45.69,2016,0,27000.0,0,4,0,14.7,1798.0,5
3193,Audi A4 2.0 TDI 177 Bhp Premium Plus,13.75,0.0,2013,0,35000.0,0,1,0,17.11,1968.0,5
3194,Chevrolet Spark 1.0 LS,1.5,0.0,2011,1,20000.0,0,4,1,18.0,995.0,5
3195,Mahindra XUV500 2011-2015 W8 FWD,7.4,0.0,2012,0,70000.0,0,1,1,15.1,2179.0,5
3196,Honda City i-DTEC V,9.75,14.65,2018,1,15000.0,0,1,1,25.6,1498.0,5
3197,Skoda Superb LK 1.8 TSI AT,15.75,36.7,2016,0,65000.0,0,4,0,14.67,1798.0,5
3198,Maruti Swift VXi BSIV,5.1,6.51,2016,0,13300.0,0,4,1,16.1,1197.0,5
3199,Honda Jazz 1.2 V AT i VTEC,6.45,8.94,2016,0,37000.0,0,4,0,19.0,1199.0,5
